Year,psa_rate_per_100k_pop,lga_rate_per_100_pop,incidents_recorded,LGA,division_code,division_desc,subdivision_code,subdivision_desc,subgroup_code,subgroup_desc,police_region
2024,21.250597673,21.250597673,28,Manningham,B,Property and deception offences,B20,Property damage,B22,Graffiti,2 Eastern
2024,0.758949917,0.758949917,1,Manningham,B,Property and deception offences,B20,Property damage,B29,Other property damage offences,2 Eastern
2024,110.04773795,110.04773795,145,Manningham,B,Property and deception offences,B30,Burglary/Break and enter,B311,Residential aggravated burglary,2 Eastern
2024,368.849659611,368.849659611,486,Manningham,B,Property and deception offences,B30,Burglary/Break and enter,B321,Residential non-aggravated burglary,2 Eastern
2024,117.637237119,117.637237119,155,Manningham,B,Property and deception offences,B40,Theft,B41,Motor vehicle theft,2 Eastern
2024,517.603843322,517.603843322,682,Manningham,B,Property and deception offences,B40,Theft,B42,Steal from a motor vehicle,2 Eastern
2024,14.420048421,14.420048421,19,Manningham,B,Property and deception offences,B40,Theft,B44,Theft of a bicycle,2 Eastern
2024,323.312664597,323.312664597,426,Manningham,B,Property and deception offences,B40,Theft,B49,Other theft,2 Eastern
2024,48.805848214,48.805848214,46,Maribyrnong,B,Property and deception offences,B10,Arson,B11,Cause damage by fire,1 North West Metro
2024,2.121993401,2.121993401,2,Maribyrnong,B,Property and deception offences,B10,Arson,B19,Other fire related offences,1 North West Metro
2024,814.845465831,814.845465831,768,Maribyrnong,B,Property and deception offences,B20,Property damage,B21,Criminal damage,1 North West Metro
2024,62.598805318,62.598805318,59,Maribyrnong,B,Property and deception offences,B20,Property damage,B22,Graffiti,1 North West Metro
2024,10.609967003,10.609967003,10,Maribyrnong,B,Property and deception offences,B20,Property damage,B29,Other property damage offences,1 North West Metro
2024,105.03867333,105.03867333,99,Maribyrnong,B,Property and deception offences,B30,Burglary/Break and enter,B311,Residential aggravated burglary,1 North West Metro
2024,499.729445841,499.729445841,471,Maribyrnong,B,Property and deception offences,B30,Burglary/Break and enter,B321,Residential non-aggravated burglary,1 North West Metro
2024,1.0609967,1.0609967,1,Maribyrnong,B,Property and deception offences,B30,Burglary/Break and enter,B329,Unknown non-aggravated burglary,1 North West Metro
2024,592.036158768,592.036158768,558,Maribyrnong,B,Property and deception offences,B40,Theft,B41,Motor vehicle theft,1 North West Metro
2024,2082.736522689,2082.736522689,1963,Maribyrnong,B,Property and deception offences,B40,Theft,B42,Steal from a motor vehicle,1 North West Metro
2024,341.640937497,341.640937497,322,Maribyrnong,B,Property and deception offences,B40,Theft,B44,Theft of a bicycle,1 North West Metro
2024,1297.598964467,1297.598964467,1223,Maribyrnong,B,Property and deception offences,B40,Theft,B49,Other theft,1 North West Metro
2024,19.270405684,19.270405684,23,Maroondah,B,Property and deception offences,B10,Arson,B11,Cause damage by fire,2 Eastern
2024,1.675687451,1.675687451,2,Maroondah,B,Property and deception offences,B10,Arson,B19,Other fire related offences,2 Eastern
2024,412.219112891,412.219112891,492,Maroondah,B,Property and deception offences,B20,Property damage,B21,Criminal damage,2 Eastern
2024,63.67612313,63.67612313,76,Maroondah,B,Property and deception offences,B20,Property damage,B22,Graffiti,2 Eastern
2024,4.189218627,4.189218627,5,Maroondah,B,Property and deception offences,B20,Property damage,B29,Other property damage offences,2 Eastern
2024,82.946528813,82.946528813,99,Maroondah,B,Property and deception offences,B30,Burglary/Break and enter,B311,Residential aggravated burglary,2 Eastern
2024,196.893275466,196.893275466,235,Maroondah,B,Property and deception offences,B30,Burglary/Break and enter,B321,Residential non-aggravated burglary,2 Eastern
2024,239.623305461,239.623305461,286,Maroondah,B,Property and deception offences,B40,Theft,B41,Motor vehicle theft,2 Eastern
2024,850.411381269,850.411381269,1015,Maroondah,B,Property and deception offences,B40,Theft,B42,Steal from a motor vehicle,2 Eastern
2024,48.594936073,48.594936073,58,Maroondah,B,Property and deception offences,B40,Theft,B44,Theft of a bicycle,2 Eastern
2024,514.436047388,514.436047388,614,Maroondah,B,Property and deception offences,B40,Theft,B49,Other theft,2 Eastern
2024,34.850380978,34.850380978,66,Melbourne,B,Property and deception offences,B10,Arson,B11,Cause damage by fire,1 North West Metro
2024,2.640180377,2.640180377,5,Melbourne,B,Property and deception offences,B10,Arson,B19,Other fire related offences,1 North West Metro
2024,1153.758824803,1153.758824803,2185,Melbourne,B,Property and deception offences,B20,Property damage,B21,Criminal damage,1 North West Metro
2024,200.125672586,200.125672586,379,Melbourne,B,Property and deception offences,B20,Property damage,B22,Graffiti,1 North West Metro
2024,11.616793659,11.616793659,22,Melbourne,B,Property and deception offences,B20,Property damage,B29,Other property damage offences,1 North West Metro
2024,66.532545504,66.532545504,126,Melbourne,B,Property and deception offences,B30,Burglary/Break and enter,B311,Residential aggravated burglary,1 North West Metro
2024,524.339822897,524.339822897,993,Melbourne,B,Property and deception offences,B30,Burglary/Break and enter,B321,Residential non-aggravated burglary,1 North West Metro
2024,3.168216453,3.168216453,6,Melbourne,B,Property and deception offences,B30,Burglary/Break and enter,B329,Unknown non-aggravated burglary,1 North West Metro
2024,723.409423332,723.409423332,1370,Melbourne,B,Property and deception offences,B40,Theft,B41,Motor vehicle theft,1 North West Metro
2024,2149.634863054,2149.634863054,4071,Melbourne,B,Property and deception offences,B40,Theft,B42,Steal from a motor vehicle,1 North West Metro
2024,985.843352818,985.843352818,1867,Melbourne,B,Property and deception offences,B40,Theft,B44,Theft of a bicycle,1 North West Metro
2024,2640.180377123,2640.180377123,5000,Melbourne,B,Property and deception offences,B40,Theft,B49,Other theft,1 North West Metro
2024,30.496547518,30.496547518,67,Melton,B,Property and deception offences,B10,Arson,B11,Cause damage by fire,1 North West Metro
2024,0.910344702,0.910344702,2,Melton,B,Property and deception offences,B10,Arson,B19,Other fire related offences,1 North West Metro
2024,406.468909453,406.468909453,893,Melton,B,Property and deception offences,B20,Property damage,B21,Criminal damage,1 North West Metro
2024,19.117238742,19.117238742,42,Melton,B,Property and deception offences,B20,Property damage,B22,Graffiti,1 North West Metro
2024,1.820689404,1.820689404,4,Melton,B,Property and deception offences,B20,Property damage,B29,Other property damage offences,1 North West Metro
2024,67.36550795,67.36550795,148,Melton,B,Property and deception offences,B30,Burglary/Break and enter,B311,Residential aggravated burglary,1 North West Metro
2024,245.337897195,245.337897195,539,Melton,B,Property and deception offences,B30,Burglary/Break and enter,B321,Residential non-aggravated burglary,1 North West Metro
2024,251.255137758,251.255137758,552,Melton,B,Property and deception offences,B40,Theft,B41,Motor vehicle theft,1 North West Metro
2024,751.034379168,751.034379168,1650,Melton,B,Property and deception offences,B40,Theft,B42,Steal from a motor vehicle,1 North West Metro
2024,40.965511591,40.965511591,90,Melton,B,Property and deception offences,B40,Theft,B44,Theft of a bicycle,1 North West Metro
2024,749.668862115,749.668862115,1647,Melton,B,Property and deception offences,B40,Theft,B49,Other theft,1 North West Metro
2024,51.465148445,51.465148445,96,Merri-bek,B,Property and deception offences,B10,Arson,B11,Cause damage by fire,1 North West Metro
2024,0.536095296,0.536095296,1,Merri-bek,B,Property and deception offences,B10,Arson,B19,Other fire related offences,1 North West Metro
2024,603.107208337,603.107208337,1125,Merri-bek,B,Property and deception offences,B20,Property damage,B21,Criminal damage,1 North West Metro
2024,64.867530852,64.867530852,121,Merri-bek,B,Property and deception offences,B20,Property damage,B22,Graffiti,1 North West Metro
2024,1.608285889,1.608285889,3,Merri-bek,B,Property and deception offences,B20,Property damage,B29,Other property damage offences,1 North West Metro
2024,70.228483815,70.228483815,131,Merri-bek,B,Property and deception offences,B30,Burglary/Break and enter,B311,Residential aggravated burglary,1 North West Metro
2024,379.019374484,379.019374484,707,Merri-bek,B,Property and deception offences,B30,Burglary/Break and enter,B321,Residential non-aggravated burglary,1 North West Metro
2024,1.072190593,1.072190593,2,Merri-bek,B,Property and deception offences,B30,Burglary/Break and enter,B329,Unknown non-aggravated burglary,1 North West Metro
2024,356.503372039,356.503372039,665,Merri-bek,B,Property and deception offences,B40,Theft,B41,Motor vehicle theft,1 North West Metro
2024,1290.381378194,1290.381378194,2407,Merri-bek,B,Property and deception offences,B40,Theft,B42,Steal from a motor vehicle,1 North West Metro
2024,231.057072705,231.057072705,431,Merri-bek,B,Property and deception offences,B40,Theft,B44,Theft of a bicycle,1 North West Metro
2024,681.913216893,681.913216893,1272,Merri-bek,B,Property and deception offences,B40,Theft,B49,Other theft,1 North West Metro
2024,85.031062368,85.031062368,49,Mildura,B,Property and deception offences,B10,Arson,B11,Cause damage by fire,4 Western
2024,10.411966821,10.411966821,6,Mildura,B,Property and deception offences,B10,Arson,B19,Other fire related offences,4 Western
2024,881.546524138,881.546524138,508,Mildura,B,Property and deception offences,B20,Property damage,B21,Criminal damage,4 Western
2024,79.825078957,79.825078957,46,Mildura,B,Property and deception offences,B20,Property damage,B22,Graffiti,4 Western
2024,246.416548086,246.416548086,142,Mildura,B,Property and deception offences,B30,Burglary/Break and enter,B311,Residential aggravated burglary,4 Western
2024,482.421129351,482.421129351,278,Mildura,B,Property and deception offences,B30,Burglary/Break and enter,B321,Residential non-aggravated burglary,4 Western
2024,525.804324437,525.804324437,303,Mildura,B,Property and deception offences,B40,Theft,B41,Motor vehicle theft,4 Western
2024,976.989553327,976.989553327,563,Mildura,B,Property and deception offences,B40,Theft,B42,Steal from a motor vehicle,4 Western
2024,310.623676813,310.623676813,179,Mildura,B,Property and deception offences,B40,Theft,B44,Theft of a bicycle,4 Western
2024,964.842258703,964.842258703,556,Mildura,B,Property and deception offences,B40,Theft,B49,Other theft,4 Western
2024,38.166258092,46.112372304,26,Mitchell,B,Property and deception offences,B10,Arson,B11,Cause damage by fire,2 Eastern
2024,16.147263039,19.50908059,11,Mitchell,B,Property and deception offences,B10,Arson,B19,Other fire related offences,2 Eastern
2024,585.705268412,707.647559591,399,Mitchell,B,Property and deception offences,B20,Property damage,B21,Criminal damage,2 Eastern
2024,54.313521131,65.621452894,37,Mitchell,B,Property and deception offences,B20,Property damage,B22,Graffiti,2 Eastern
2024,7.339665018,8.867763905,5,Mitchell,B,Property and deception offences,B20,Property damage,B29,Other property damage offences,2 Eastern
2024,22.018995053,26.603291714,15,Mitchell,B,Property and deception offences,B30,Burglary/Break and enter,B311,Residential aggravated burglary,2 Eastern
2024,236.33721357,285.54199773,161,Mitchell,B,Property and deception offences,B30,Burglary/Break and enter,B321,Residential non-aggravated burglary,2 Eastern
2024,1.467933004,1.773552781,1,Mitchell,B,Property and deception offences,B30,Burglary/Break and enter,B329,Unknown non-aggravated burglary,2 Eastern
2024,218.722017527,264.259364359,149,Mitchell,B,Property and deception offences,B40,Theft,B41,Motor vehicle theft,2 Eastern
2024,457.995097104,553.34846765,312,Mitchell,B,Property and deception offences,B40,Theft,B42,Steal from a motor vehicle,2 Eastern
2024,26.422794064,31.923950057,18,Mitchell,B,Property and deception offences,B40,Theft,B44,Theft of a bicycle,2 Eastern
2024,590.109067422,712.968217934,402,Mitchell,B,Property and deception offences,B40,Theft,B49,Other theft,2 Eastern
2024,2.935866007,17.03722634,2,Strathbogie,B,Property and deception offences,B10,Arson,B11,Cause damage by fire,2 Eastern
2024,64.589052156,374.81897947,44,Strathbogie,B,Property and deception offences,B20,Property damage,B21,Criminal damage,2 Eastern
2024,2.935866007,17.03722634,2,Strathbogie,B,Property and deception offences,B20,Property damage,B22,Graffiti,2 Eastern
2024,1.467933004,8.51861317,1,Strathbogie,B,Property and deception offences,B20,Property damage,B29,Other property damage offences,2 Eastern
2024,7.339665018,42.593065849,5,Strathbogie,B,Property and deception offences,B30,Burglary/Break and enter,B311,Residential aggravated burglary,2 Eastern
2024,52.845588127,306.670074112,36,Strathbogie,B,Property and deception offences,B30,Burglary/Break and enter,B321,Residential non-aggravated burglary,2 Eastern
2024,1.467933004,8.51861317,1,Strathbogie,B,Property and deception offences,B30,Burglary/Break and enter,B329,Unknown non-aggravated burglary,2 Eastern
2024,41.102124099,238.521168754,28,Strathbogie,B,Property and deception offences,B40,Theft,B41,Motor vehicle theft,2 Eastern
2024,45.50592311,264.077008263,31,Strathbogie,B,Property and deception offences,B40,Theft,B42,Steal from a motor vehicle,2 Eastern
2024,2.935866007,17.03722634,2,Strathbogie,B,Property and deception offences,B40,Theft,B44,Theft of a bicycle,2 Eastern
2024,161.472630389,937.047448675,110,Strathbogie,B,Property and deception offences,B40,Theft,B49,Other theft,2 Eastern
2024,10.990691362,10.990691362,23,Monash,B,Property and deception offences,B10,Arson,B11,Cause damage by fire,2 Eastern
2024,0.955712292,0.955712292,2,Monash,B,Property and deception offences,B10,Arson,B19,Other fire related offences,2 Eastern
2024,354.091404324,354.091404324,741,Monash,B,Property and deception offences,B20,Property damage,B21,Criminal damage,2 Eastern
2024,22.459238871,22.459238871,47,Monash,B,Property and deception offences,B20,Property damage,B22,Graffiti,2 Eastern
2024,4.300705316,4.300705316,9,Monash,B,Property and deception offences,B20,Property damage,B29,Other property damage offences,2 Eastern
